id_cliente,nome_cliente,cidade,estado,tipo_cliente,data_adesao,id_cidade,id_estado,id_cidade_estado
621,Luana Das Neves,GOMES,SP,Comercial,25/09/2021,0259,03,025903
622,Benjamin Costela,BARROS DOS DOURADOS,MG,Residencial,02/03/2024,0048,02,004802
623,Fernando Da Mota,DUARTE DO SUL,MG,Residencial,17/11/2020,0222,02,022202
624,Diego Campos,ROCHA DE PEIXOTO,SP,Residencial,10/08/2022,0452,03,045203
625,Stella Da Rosa,FERREIRA,SP,Residencial,10/06/2024,0239,03,023903
626,Amanda Peixoto,CAVALCANTI,MG,Comercial,04/02/2025,0097,02,009702
627,Anthony Costa,PINTO,BA,Industrial,12/01/2025,0397,01,039701
628,Elisa Duarte,DA CONCEICAO,MG,Residencial,29/02/2024,0137,02,013702
629,Ana Beatriz Cunha,PEIXOTO,SP,Industrial,18/05/2021,0380,03,038003
630,Ana Luiza Santos,VIANA DE VIEIRA,MG,Residencial,03/03/2024,0514,02,051402
631,Sophia Aragao,DA MOTA,SP,Residencial,20/02/2024,0173,03,017303
632,Joao Lucas Nunes,SILVA,MG,Industrial,17/04/2022,0478,02,047802
633,Pedro Miguel Moraes,DA PAZ DO AMPARO,BA,Comercial,16/01/2025,0188,01,018801
634,Matheus Cardoso,MONTEIRO DAS FLORES,MG,Residencial,02/02/2025,0317,02,031702
635,Luiz Miguel Freitas,SOUZA,MG,Residencial,16/12/2023,0495,02,049502
636,Ryan Da Paz,SILVEIRA DE VIEIRA,SP,Residencial,06/12/2021,0492,03,049203
637,Yago Fernandes,MONTEIRO,SP,Industrial,07/09/2023,0315,03,031503
638,Olivia Dias,REZENDE DA SERRA,SP,Comercial,04/02/2021,0432,03,043203
639,Daniel Da Costa,PEIXOTO DO CAMPO,MG,Industrial,27/12/2022,0385,02,038502
640,Augusto Caldeira,DA MOTA DE MOREIRA,BA,Industrial,25/08/2023,0176,01,017601
641,Luiz Fernando Rodrigues,CARVALHO VERDE,SP,Comercial,22/12/2021,0087,03,008703
642,Alice Da Conceicao,CAMPOS,SP,Industrial,07/02/2022,0059,03,005903
643,Caio Barros,JESUS,MG,Comercial,21/11/2020,0269,02,026902
644,Luiz Felipe Moreira,PORTO ALEGRE,SP,Residencial,01/09/2020,0409,03,040903
645,Heitor Castro,CARDOSO,BA,Comercial,21/02/2023,0070,01,007001
646,Marcela Costela,DIAS,BA,Residencial,14/12/2022,0211,01,021101
647,Nicole Cunha,DA COSTA,SP,Industrial,15/05/2023,0143,03,014303
648,Caio Da Rocha,FERNANDES DE MINAS,SP,Industrial,19/04/2021,0237,03,023703
649,Bruno Souza,MOREIRA DA PRAIA,MG,Residencial,02/04/2025,0330,02,033002
650,Thomas Silveira,SILVA,BA,Industrial,08/12/2021,0478,01,047801
651,Lais Nascimento,JESUS DOS DOURADOS,BA,Comercial,20/04/2023,0275,01,027501
652,Helena Nunes,COSTA DE GOIAS,SP,Residencial,24/03/2022,0119,03,011903
653,Vitor Gabriel Teixeira,MONTEIRO ALEGRE,MG,Industrial,10/11/2024,0316,02,031602
654,Ana Julia Aragao,PORTO,BA,Residencial,30/06/2022,0408,01,040801
655,Noah Da Luz,BARBOSA DAS FLORES,BA,Comercial,30/03/2022,0038,01,003801
656,Bryan Sales,DA MATA DOS DOURADOS,MG,Comercial,20/11/2020,0170,02,017002
657,Yuri Ramos,COSTA,MG,Industrial,14/06/2022,0118,02,011802
658,Lucas Gabriel Ferreira,CASTRO DE GONCALVES,BA,Comercial,15/07/2020,0092,01,009201
659,Helena Pereira,MONTEIRO DE VIEIRA,BA,Residencial,10/08/2023,0321,01,032101
660,Thomas Barros,ALMEIDA,MG,Comercial,22/07/2021,0001,02,000102
661,Eduardo Da Paz,VIEIRA,BA,Residencial,02/09/2023,0516,01,051601
662,Sabrina Cardoso,SALES DE VIANA,SP,Residencial,03/08/2023,0464,03,046403
663,Ana Beatriz Da Luz,CAMPOS,SP,Comercial,27/09/2023,0059,03,005903
664,Davi Lucas Fogaca,DA COSTA DE MINAS,MG,Industrial,08/03/2022,0146,02,014602
665,Vitor Costela,DA MATA DO CAMPO,MG,Comercial,01/05/2023,0168,02,016802
666,Nicole Almeida,LOPES DA PRAIA,MG,Residencial,29/07/2024,0283,02,028302
667,Helena Das Neves,RIBEIRO ALEGRE,SP,Residencial,27/12/2022,0439,03,043903
668,Maria Julia Da Rocha,DA ROCHA,BA,Comercial,01/06/2024,0192,01,019201
669,Evelyn Pinto,MARTINS,SP,Industrial,03/09/2023,0291,03,029103
670,Luiz Otavio Rocha,OLIVEIRA GRANDE,BA,Industrial,07/11/2020,0379,01,037901
671,Eduarda Goncalves,MORAES,SP,Residencial,01/04/2022,0324,03,032403
672,Clara Aragao,LIMA,BA,Residencial,26/10/2021,0277,01,027701
673,Catarina Pereira,CARDOSO,SP,Industrial,24/12/2024,0070,03,007003
674,Beatriz Ribeiro,MOREIRA DE MINAS,MG,Comercial,24/11/2020,0333,02,033302
675,Maria Clara Cardoso,FERNANDES DO SUL,SP,Residencial,07/11/2021,0238,03,023803
676,Sarah Das Neves,CARDOSO DA SERRA,BA,Residencial,05/08/2023,0073,01,007301
677,Vitor Gabriel Da Rosa,PORTO DO AMPARO,SP,Industrial,01/02/2025,0415,03,041503
678,Isabelly Castro,DA PAZ DOS DOURADOS,SP,Comercial,06/01/2022,0191,03,019103
679,Joao Guilherme Sales,FERNANDES DAS FLORES,SP,Industrial,18/06/2020,0235,03,023503
680,Vitor Gabriel Da Rosa,DAS NEVES,MG,Comercial,17/02/2023,0207,02,020702
681,Ana Carolina Barros,MOREIRA,SP,Comercial,05/05/2025,0329,03,032903
682,Mirella Goncalves,COSTELA DA PRAIA,MG,Comercial,20/02/2021,0125,02,012502
683,Camila Da Cruz,LOPES DE FREITAS,MG,Residencial,05/03/2021,0287,02,028702
684,Maria Fernanda Nascimento,MORAES,SP,Industrial,26/08/2022,0324,03,032403
685,Rafael Melo,CASTRO DO NORTE,SP,Industrial,14/02/2021,0095,03,009503
686,Giovanna Nascimento,CARVALHO,SP,Comercial,30/05/2020,0080,03,008003
687,Maria Julia Rezende,MELO,BA,Residencial,15/07/2024,0298,01,029801
688,Arthur Barros,GOMES DE NOGUEIRA,SP,Residencial,30/09/2022,0262,03,026203
689,Diogo Nogueira,DA MATA,MG,Industrial,30/03/2022,0161,02,016102
690,Raul Da Conceicao,GONCALVES,SP,Residencial,04/01/2024,0265,03,026503
691,Sabrina Freitas,SALES DE GOIAS,BA,Residencial,31/10/2020,0461,01,046101
692,Sophie Silveira,DA CONCEICAO,SP,Comercial,21/08/2024,0137,03,013703
693,Levi Da Paz,DA MATA DO OESTE,BA,Residencial,06/08/2020,0169,01,016901
694,Felipe Castro,MONTEIRO DE CALDEIRA,BA,Comercial,04/06/2020,0318,01,031801
695,Vitor Hugo Souza,PEREIRA,SP,Industrial,15/06/2024,0386,03,038603
696,Amanda Vieira,PIRES,MG,Residencial,19/11/2023,0402,02,040202
697,Raul Nascimento,MONTEIRO,BA,Industrial,06/09/2021,0315,01,031501
698,Clarice Santos,ALVES PAULISTA,SP,Industrial,30/11/2020,0016,03,001603
699,Lorena Ferreira,DIAS DA MATA,SP,Residencial,17/07/2023,0213,03,021303
700,Manuela Da Rocha,GOMES GRANDE,MG,Residencial,13/08/2021,0264,02,026402
701,Augusto Teixeira,CASTRO,BA,Industrial,09/06/2021,0088,01,008801
702,Arthur Nunes,SOUZA DOS DOURADOS,BA,Residencial,27/11/2023,0502,01,050201
703,Ana Vitoria Da Mata,SILVA DE TEIXEIRA,SP,Comercial,14/09/2021,0483,03,048303
704,Joao Rodrigues,DAS NEVES,SP,Comercial,28/03/2025,0207,03,020703
705,Clara Fogaca,SILVEIRA DO CAMPO,MG,Residencial,27/05/2023,0493,02,049302
706,Alexia Aragao,ALVES DA SERRA,MG,Industrial,16/09/2024,0011,02,001102
707,Caio Rezende,AZEVEDO DA PRAIA,BA,Residencial,29/09/2022,0032,01,003201
708,Gabriel Costela,JESUS,BA,Residencial,27/07/2021,0269,01,026901
709,Maria Cecilia Pinto,SALES,SP,Industrial,23/05/2022,0459,03,045903
710,Thales Vieira,MARTINS DA MATA,BA,Industrial,24/11/2024,0292,01,029201
711,Isabella Costa,MONTEIRO DE MORAES,MG,Comercial,10/10/2023,0320,02,032002
712,Manuela Oliveira,NOGUEIRA,MG,Industrial,13/04/2025,0349,02,034902
713,Kaique Da Cruz,SILVA DAS PEDRAS,SP,Comercial,02/11/2021,0480,03,048003
714,Alicia Da Rocha,CUNHA,MG,Industrial,11/04/2023,0130,02,013002
715,Enzo Martins,RODRIGUES,MG,Residencial,28/02/2021,0455,02,045502
716,Catarina Araujo,DIAS,MG,Comercial,09/09/2022,0211,02,021102
717,Livia Monteiro,DA ROCHA DE LIMA,MG,Comercial,01/07/2024,0195,02,019502
718,Livia Da Rocha,GOMES,SP,Comercial,03/09/2024,0259,03,025903
719,Maria Eduarda Da Conceicao,DA CRUZ,SP,Residencial,11/08/2020,0148,03,014803
720,Pedro Lucas Campos,ALMEIDA DO SUL,BA,Residencial,07/11/2020,0008,01,000801
721,Diego Martins,SANTOS DE DA LUZ,MG,Residencial,14/01/2024,0472,02,047202
722,Francisco Da Luz,CAMPOS,BA,Residencial,16/08/2022,0059,01,005901
723,Joao Lucas Ferreira,ARAUJO,SP,Residencial,07/10/2020,0021,03,002103
724,Maria Martins,MOREIRA DO OESTE,SP,Comercial,10/09/2022,0337,03,033703
725,Gabrielly Farias,PEIXOTO,SP,Residencial,21/10/2023,0380,03,038003
726,Paulo Nogueira,FERNANDES,SP,Comercial,14/02/2022,0232,03,023203
727,Enzo Gabriel Duarte,DA ROCHA,SP,Residencial,01/04/2023,0192,03,019203
728,Vitor Alves,NOVAES DE PIRES,SP,Industrial,06/03/2025,0359,03,035903
729,Raul Da Mata,MELO,SP,Comercial,25/11/2024,0298,03,029803
730,Leticia Moura,NUNES GRANDE,MG,Industrial,23/08/2020,0372,02,037202
731,Enzo Pires,PORTO DO CAMPO,BA,Comercial,21/06/2022,0416,01,041601
732,Maria Silva,FERREIRA,SP,Industrial,31/12/2023,0239,03,023903
733,Juliana Pereira,CARVALHO DE RIBEIRO,MG,Residencial,27/06/2021,0083,02,008302
734,Renan Da Mata,DAS NEVES,MG,Residencial,02/08/2024,0207,02,020702
735,Amanda Barros,VIANA,BA,Residencial,21/09/2022,0509,01,050901
736,Bernardo Carvalho,DA MOTA,SP,Comercial,09/01/2024,0173,03,017303
737,Vinicius Caldeira,FARIAS DO SUL,BA,Industrial,20/02/2023,0230,01,023001
738,Joao Miguel Fernandes,PIRES DE DA MATA,SP,Residencial,08/10/2024,0404,03,040403
739,Eduardo Ferreira,VIEIRA,MG,Industrial,01/03/2023,0516,02,051602
740,Evelyn Mendes,PEIXOTO,MG,Industrial,12/07/2024,0380,02,038002
741,Joao Gabriel Da Conceicao,FERNANDES,MG,Residencial,01/09/2023,0232,02,023202
742,Maria Cecilia Rodrigues,MENDES DE VIANA,MG,Residencial,11/02/2022,0312,02,031202
743,Isadora Melo,SANTOS DOS DOURADOS,BA,Industrial,01/08/2021,0476,01,047601
744,Alexia Mendes,RIBEIRO DE GOIAS,SP,Residencial,21/04/2024,0441,03,044103
745,Kevin Silveira,MARTINS,SP,Residencial,24/09/2020,0291,03,029103
746,Isadora Da Rosa,DAS NEVES,BA,Residencial,28/12/2020,0207,01,020701
747,Alice Ferreira,MENDES,SP,Comercial,31/08/2022,0305,03,030503
748,Ana Cavalcanti,DAS NEVES,MG,Industrial,29/12/2020,0207,02,020702
749,Anthony Novaes,DA COSTA,SP,Industrial,06/04/2024,0143,03,014303
750,Bruno Martins,VIANA,MG,Comercial,01/03/2025,0509,02,050902
751,Amanda Viana,FARIAS,BA,Industrial,04/12/2023,0225,01,022501
752,Ana Vitoria Caldeira,PINTO DO OESTE,SP,Residencial,15/06/2024,0400,03,040003
753,Milena Campos,NOVAES,BA,Industrial,09/05/2022,0354,01,035401
754,Yuri Mendes,DA MATA,SP,Residencial,08/08/2023,0161,03,016103
755,Diogo Silveira,GONCALVES,MG,Comercial,04/01/2024,0265,02,026502
756,Eduardo Correia,SALES DE MINAS,BA,Residencial,30/01/2024,0462,01,046201
757,Bernardo Da Cruz,NOVAES DA SERRA,SP,Industrial,21/03/2022,0355,03,035503
758,Benicio Lopes,FARIAS,MG,Industrial,04/01/2024,0225,02,022502
759,Otavio Da Cruz,MOREIRA DE DIAS,BA,Industrial,09/06/2023,0331,01,033101
760,Ana Julia Barbosa,NUNES DO GALHO,BA,Comercial,18/09/2021,0371,01,037101
761,Leandro Silva,ARAUJO DA PRATA,SP,Comercial,20/02/2021,0022,03,002203
762,Helena Jesus,VIANA,SP,Industrial,01/06/2021,0509,03,050903
763,Ana Clara Freitas,MENDES,SP,Residencial,30/04/2024,0305,03,030503
764,Leticia Alves,DA PAZ DE DA MOTA,MG,Comercial,02/09/2020,0185,02,018502
765,Felipe Alves,PEIXOTO DE SILVEIRA,SP,Industrial,18/04/2025,0384,03,038403
766,Thiago Da Paz,CALDEIRA,BA,Industrial,06/10/2024,0049,01,004901
767,Lucca Cardoso,ROCHA DE VIANA,BA,Comercial,19/03/2021,0453,01,045301
768,Marina Costa,SOUZA,SP,Comercial,04/11/2022,0495,03,049503
769,Felipe Nascimento,DA ROSA,SP,Comercial,23/01/2023,0198,03,019803
770,Joana Nunes,MOREIRA,BA,Residencial,08/08/2021,0329,01,032901
771,Melissa Pereira,RIBEIRO,MG,Residencial,16/08/2024,0438,02,043802
772,Erick Cardoso,CORREIA,SP,Industrial,14/06/2024,0108,03,010803
773,Joao Vitor Silveira,PORTO,SP,Comercial,16/06/2023,0408,03,040803
774,Maria Clara Caldeira,NOGUEIRA DE FERNANDES,BA,Residencial,04/09/2022,0350,01,035001
775,Murilo Melo,CORREIA DE CALDEIRA,SP,Comercial,09/11/2020,0111,03,011103
776,Joao Felipe Sales,PEIXOTO,MG,Industrial,23/04/2022,0380,02,038002
777,Vitor Silveira,ROCHA DAS PEDRAS,BA,Residencial,17/11/2023,0448,01,044801
778,Luiz Felipe Da Costa,CORREIA DA MATA,SP,Residencial,24/06/2024,0109,03,010903
779,Antonio Nunes,CALDEIRA DOS DOURADOS,BA,Residencial,12/05/2023,0057,01,005701
780,Ryan Cavalcanti,ARAUJO,SP,Industrial,27/03/2021,0021,03,002103
781,Caue Jesus,CARDOSO DO OESTE,SP,Comercial,06/05/2021,0077,03,007703
782,Heitor Moraes,DA PAZ DE BARROS,SP,Residencial,22/05/2023,0184,03,018403
783,Lara Da Cruz,RAMOS DO AMPARO,MG,Industrial,26/03/2021,0425,02,042502
784,Eduarda Vieira,PINTO DAS PEDRAS,MG,Comercial,22/11/2023,0398,02,039802
785,Diego Da Mota,JESUS,BA,Industrial,05/09/2023,0269,01,026901
786,Fernanda Pereira,SOUZA,SP,Comercial,12/11/2023,0495,03,049503
787,Alice Mendes,FERREIRA,SP,Industrial,31/10/2023,0239,03,023903
788,Melissa Almeida,DA LUZ,MG,Comercial,15/03/2024,0155,02,015502
789,Bianca Da Rosa,OLIVEIRA DO NORTE,SP,Residencial,23/06/2021,0378,03,037803
790,Alexandre Souza,CASTRO DO AMPARO,MG,Comercial,26/12/2023,0094,02,009402
791,Isaac Silva,PEREIRA DE FARIAS,SP,Industrial,01/01/2023,0389,03,038903
792,Lavinia Monteiro,DA ROSA DE MENDES,BA,Industrial,29/03/2025,0202,01,020201
793,Heitor Ribeiro,CASTRO,SP,Comercial,13/06/2023,0088,03,008803
794,Nina Carvalho,SILVEIRA DO CAMPO,SP,Residencial,10/08/2021,0493,03,049303
795,Paulo Cardoso,DA ROCHA ALEGRE,MG,Residencial,26/09/2023,0193,02,019302
796,Pedro Mendes,SOUZA DA PRAIA,SP,Comercial,06/11/2021,0497,03,049703
797,Camila Da Mota,RIBEIRO DO GALHO,SP,Comercial,18/12/2024,0445,03,044503
798,Ana Carolina Cavalcanti,SANTOS GRANDE,MG,Industrial,30/12/2024,0477,02,047702
799,Stella Cunha,DA ROCHA,BA,Residencial,13/12/2021,0192,01,019201
800,Mariana Silveira,COSTA DE NOGUEIRA,BA,Comercial,13/05/2025,0121,01,012101
801,Maria Eduarda Alves,FERNANDES,MG,Residencial,06/02/2021,0232,02,023202
802,Agatha Pereira,VIANA DE CARDOSO,MG,Comercial,01/04/2025,0511,02,051102
803,Luna Cardoso,CAMPOS,MG,Comercial,28/07/2021,0059,02,005902
804,Valentina Rezende,ROCHA,MG,Residencial,04/03/2023,0447,02,044702
805,Daniela Ferreira,FERREIRA DA PRAIA,MG,Comercial,17/01/2023,0240,02,024002
806,Mariana Lopes,REZENDE,BA,Comercial,22/09/2023,0429,01,042901
807,Marina Pinto,DA MOTA PAULISTA,BA,Industrial,30/11/2022,0180,01,018001
808,Lais Porto,NASCIMENTO DO GALHO,MG,Comercial,15/07/2020,0348,02,034802
809,Maria Luiza Santos,DA MATA DA MATA,SP,Comercial,08/04/2021,0162,03,016203
810,Lucca Fernandes,CAVALCANTI,MG,Comercial,06/07/2022,0097,02,009702
811,Sophia Costela,NUNES DAS PEDRAS,SP,Industrial,04/12/2022,0367,03,036703
812,Melissa Da Paz,CASTRO,MG,Residencial,03/01/2022,0088,02,008802
813,Isis Sales,LOPES DO AMPARO,MG,Industrial,31/12/2022,0290,02,029002
814,Ana Beatriz Vieira,MARTINS DO NORTE,BA,Industrial,21/10/2021,0296,01,029601
815,Caue Pinto,DA PAZ DAS FLORES,SP,Residencial,15/02/2022,0183,03,018303
816,Kamilly Cavalcanti,NOVAES DE DA ROCHA,SP,Industrial,22/12/2020,0357,03,035703
817,Marcos Vinicius Da Luz,RIBEIRO DA SERRA,BA,Residencial,05/03/2025,0440,01,044001
818,Benjamin Ribeiro,DA COSTA,BA,Industrial,11/10/2024,0143,01,014301
819,Calebe Caldeira,SALES,BA,Residencial,16/01/2023,0459,01,045901
820,Alexandre Cardoso,PORTO,BA,Comercial,01/10/2021,0408,01,040801
821,Emilly Silva,MORAES,SP,Industrial,10/04/2023,0324,03,032403
822,Marcela Jesus,CAMPOS VERDE,SP,Industrial,16/11/2020,0069,03,006903
823,Camila Duarte,CALDEIRA DO SUL,MG,Industrial,18/06/2021,0056,02,005602
824,Benjamin Sales,CARDOSO,MG,Industrial,11/01/2024,0070,02,007002
825,Diogo Gomes,AZEVEDO DE GOIAS,BA,Comercial,23/08/2024,0034,01,003401
826,Davi Lucas Araujo,DA ROSA DE PEREIRA,BA,Industrial,30/09/2023,0203,01,020301
827,Julia Freitas,FARIAS DE REZENDE,BA,Comercial,28/04/2021,0227,01,022701
828,Diego Araujo,SOUZA DA PRATA,MG,Comercial,11/12/2024,0498,02,049802
829,Calebe Dias,CASTRO,MG,Comercial,19/07/2020,0088,02,008802
830,Vitor Gabriel Silveira,PEREIRA,MG,Comercial,27/11/2021,0386,02,038602
831,Maria Cecilia Cunha,NASCIMENTO DE DAS NEVES,MG,Residencial,27/03/2023,0347,02,034702
832,Lucas Lima,FERREIRA,MG,Residencial,17/05/2025,0239,02,023902
833,Beatriz Da Mota,DA MOTA DA PRATA,MG,Industrial,15/01/2022,0174,02,017402
834,Nicolas Souza,CUNHA,MG,Residencial,26/11/2022,0130,02,013002
835,Natalia Porto,COSTELA DE GONCALVES,BA,Residencial,16/08/2023,0127,01,012701
836,Benicio Silveira,JESUS,BA,Industrial,20/11/2022,0269,01,026901
837,Lorenzo Cunha,DA CONCEICAO,BA,Industrial,02/02/2024,0137,01,013701
838,Luiz Miguel Viana,PEIXOTO,BA,Industrial,08/07/2020,0380,01,038001
839,Alicia Gomes,CORREIA DO SUL,MG,Residencial,23/01/2022,0116,02,011602
840,Isabella Rezende,CAVALCANTI DO SUL,SP,Residencial,15/02/2021,0104,03,010403
841,Ana Laura Silveira,RODRIGUES DO AMPARO,MG,Industrial,23/04/2023,0457,02,045702
842,Luiza Sales,CALDEIRA DO OESTE,SP,Comercial,23/07/2021,0055,03,005503
843,Theo Costa,MENDES DAS FLORES,BA,Industrial,07/06/2022,0307,01,030701
844,Vinicius Castro,CAMPOS DAS FLORES,MG,Comercial,18/10/2021,0063,02,006302
845,Benicio Dias,DA CUNHA DE MINAS,BA,Comercial,23/06/2023,0154,01,015401
846,Breno Ramos,FERREIRA,MG,Industrial,17/04/2025,0239,02,023902
847,Joao Pedro Goncalves,NASCIMENTO,BA,Industrial,07/04/2023,0344,01,034401
848,Rafael Pires,SALES,SP,Industrial,12/07/2024,0459,03,045903
849,Breno Moraes,PEIXOTO,SP,Residencial,28/05/2023,0380,03,038003
850,Luiz Gustavo Ferreira,NUNES PAULISTA,SP,Comercial,17/04/2025,0373,03,037303
851,Raul Da Mata,SANTOS DO SUL,MG,Residencial,21/06/2021,0475,02,047502
852,Evelyn Vieira,SILVEIRA,SP,Residencial,20/08/2022,0487,03,048703
853,Fernando Rezende,CARVALHO DE SILVEIRA,MG,Industrial,16/03/2022,0084,02,008402
854,Ana Vitoria Viana,ARAGAO DA SERRA,SP,Residencial,07/09/2024,0018,03,001803
855,Rebeca Oliveira,NOGUEIRA,SP,Industrial,13/02/2025,0349,03,034903
856,Maria Julia Da Conceicao,DA COSTA,MG,Comercial,21/08/2022,0143,02,014302
857,Alana Campos,DA MATA PAULISTA,MG,Industrial,04/04/2024,0172,02,017202
858,Diego Da Conceicao,DUARTE,SP,Residencial,29/06/2021,0217,03,021703
859,Maria Vitoria Freitas,PORTO DE CARDOSO,MG,Residencial,24/11/2020,0411,02,041102
860,Brenda Pereira,PINTO DO OESTE,SP,Industrial,25/05/2023,0400,03,040003
861,Catarina Freitas,DA LUZ,MG,Industrial,23/09/2022,0155,02,015502
862,Maria Eduarda Peixoto,GOMES,BA,Residencial,21/06/2021,0259,01,025901
863,Evelyn Teixeira,CARVALHO DO NORTE,BA,Comercial,15/05/2022,0086,01,008601
864,Marina Nascimento,SILVA,BA,Comercial,30/07/2021,0478,01,047801
865,Gabriela Da Cruz,GOMES,BA,Industrial,12/05/2025,0259,01,025901
866,Sophie Gomes,TEIXEIRA,BA,Comercial,16/07/2020,0503,01,050301
867,Marina Peixoto,COSTA,SP,Residencial,28/02/2025,0118,03,011803
868,Marcela Oliveira,ARAUJO,BA,Industrial,11/02/2022,0021,01,002101
869,Kamilly Moura,REZENDE,BA,Residencial,29/07/2023,0429,01,042901
870,Joao Gabriel Peixoto,CAMPOS PAULISTA,BA,Residencial,30/10/2024,0068,01,006801
871,Isabel Silveira,NASCIMENTO,BA,Comercial,07/11/2020,0344,01,034401
872,Rodrigo Peixoto,DA CONCEICAO DE ROCHA,MG,Industrial,04/08/2023,0141,02,014102
873,Fernanda Pinto,DA PAZ DE SANTOS,SP,Industrial,16/12/2024,0187,03,018703
874,Marcelo Da Mata,DA LUZ,BA,Comercial,31/05/2021,0155,01,015501
875,Murilo Moreira,MORAES DE MORAES,BA,Residencial,08/07/2024,0326,01,032601
876,Joaquim Goncalves,LIMA,BA,Residencial,14/06/2022,0277,01,027701
877,Luiz Miguel Duarte,FREITAS,SP,Residencial,19/04/2021,0255,03,025503
878,Mariane Monteiro,SANTOS DE FERREIRA,MG,Residencial,02/10/2022,0473,02,047302
879,Luiz Felipe Moura,JESUS,SP,Industrial,01/06/2022,0269,03,026903
880,Caroline Fernandes,DUARTE DA MATA,MG,Industrial,16/09/2020,0219,02,021902
881,Nicole Silveira,DA PAZ,BA,Comercial,11/08/2020,0181,01,018101
882,Emanuella Viana,DA PAZ,BA,Comercial,18/03/2022,0181,01,018101
883,Juan Costela,FERREIRA DE MINAS,SP,Industrial,07/09/2020,0243,03,024303
884,Sofia Rodrigues,GOMES,SP,Industrial,27/08/2023,0259,03,025903
885,Ana Julia Moraes,GONCALVES DA PRATA,MG,Residencial,10/01/2025,0266,02,026602
886,Sarah Cardoso,REZENDE VERDE,MG,Residencial,31/08/2023,0437,02,043702
887,Luiz Miguel Da Costa,DA LUZ,SP,Comercial,07/04/2022,0155,03,015503
888,Isadora Da Cruz,MENDES DA PRATA,MG,Industrial,07/04/2022,0306,02,030602
889,Marcela Moura,CALDEIRA DO NORTE,SP,Comercial,27/09/2023,0054,03,005403
890,Isabelly Costa,DA LUZ,MG,Industrial,01/11/2022,0155,02,015502
891,Luiz Henrique Ribeiro,JESUS,SP,Residencial,14/11/2023,0269,03,026903
892,Ana Julia Porto,REZENDE,SP,Comercial,11/12/2021,0429,03,042903
893,Emanuelly Pinto,ROCHA DE GOIAS,SP,Comercial,30/03/2023,0450,03,045003
894,Maria Eduarda Castro,PIRES DO AMPARO,MG,Industrial,09/12/2024,0406,02,040602
895,Vicente Costa,FARIAS GRANDE,MG,Residencial,09/08/2023,0231,02,023102
896,Eloah Da Mota,OLIVEIRA,MG,Comercial,07/11/2020,0374,02,037402
897,Maria Sophia Teixeira,CORREIA DE DA MATA,SP,Residencial,06/08/2022,0112,03,011203
898,Ana Julia Cavalcanti,CAVALCANTI DE DA ROCHA,MG,Comercial,09/03/2025,0100,02,010002
899,Pedro Peixoto,DA LUZ,MG,Residencial,10/07/2022,0155,02,015502
900,Antonio Da Mota,DIAS DO GALHO,SP,Industrial,20/03/2024,0216,03,021603
901,Yago Almeida,JESUS,BA,Comercial,06/10/2023,0269,01,026901
902,Luiz Otavio Monteiro,OLIVEIRA DO GALHO,SP,Comercial,03/03/2025,0377,03,037703
903,Julia Caldeira,CAVALCANTI,MG,Residencial,26/11/2020,0097,02,009702
904,Sophie Dias,DA LUZ,SP,Residencial,21/04/2025,0155,03,015503
905,Igor Nogueira,PINTO,BA,Comercial,16/04/2023,0397,01,039701
906,Guilherme Da Mata,COSTA,SP,Industrial,16/12/2021,0118,03,011803
907,Eduardo Fogaca,COSTA,MG,Residencial,06/01/2024,0118,02,011802
908,Rebeca Moraes,SALES DE PEREIRA,BA,Residencial,25/04/2024,0463,01,046301
909,Amanda Melo,FREITAS,MG,Residencial,11/01/2025,0255,02,025502
910,Gabriel Rocha,DIAS DE FERREIRA,BA,Comercial,19/08/2020,0214,01,021401
911,Carlos Eduardo Ramos,MOURA,BA,Comercial,25/01/2024,0340,01,034001
912,Valentina Moreira,CARDOSO,SP,Comercial,30/08/2024,0070,03,007003
913,Maria Sophia Lopes,FOGACA,SP,Comercial,16/11/2023,0247,03,024703
914,Ana Clara Fernandes,GONCALVES,MG,Industrial,28/04/2025,0265,02,026502
915,Sabrina Ribeiro,ARAUJO,SP,Industrial,15/05/2022,0021,03,002103
916,Guilherme Barros,NUNES DA PRATA,SP,Comercial,02/06/2022,0365,03,036503
917,Helena Dias,BARBOSA DO GALHO,BA,Industrial,24/04/2025,0042,01,004201
918,Kaique Cardoso,COSTA DO CAMPO,SP,Residencial,12/01/2022,0122,03,012203
919,Ryan Nascimento,LOPES DA PRATA,BA,Residencial,14/11/2023,0284,01,028401
920,Otavio Freitas,MONTEIRO,BA,Residencial,21/07/2024,0315,01,031501
921,Isabella Costa,MENDES DE BARBOSA,BA,Comercial,21/11/2024,0308,01,030801
922,Leandro Ribeiro,CARVALHO DE TEIXEIRA,MG,Residencial,17/01/2025,0085,02,008502
923,Natalia Santos,LOPES,MG,Industrial,09/04/2022,0281,02,028102
924,Julia Fernandes,CAMPOS DA PRAIA,MG,Comercial,13/07/2021,0061,02,006102
925,Alana Pinto,BARBOSA DE MINAS,BA,Industrial,17/04/2022,0041,01,004101
926,Pedro Caldeira,REZENDE DA PRATA,MG,Residencial,27/02/2022,0431,02,043102
927,Elisa Nunes,AZEVEDO DA PRAIA,MG,Residencial,29/03/2021,0032,02,003202
928,Luiz Gustavo Da Rosa,SOUZA,SP,Residencial,24/10/2022,0495,03,049503
929,Raquel Freitas,RAMOS DO GALHO,MG,Comercial,22/03/2021,0426,02,042602
